1/30/2020,12:54:04 PM,PIL294,,,,,,,,,,,,,
Date,Time,P,T,Int_load,Ext_load,Disp,Intensifier,6v,T_bath,pist_13_mm,pist_20_mm,time (s),,,
1/30/2020,3:07:46 PM,0.884026,243.0688,0.061825,0.000832,2.159303,-5.11207,6.026142,240.2622,241.8276,241.9534,54466,,,
1/30/2020,3:07:52 PM,0.884321,243.0709,0.061826,0.000831,2.16019,-5.112811,6.026181,240.2648,241.8285,241.9517,54472,,,
1/30/2020,3:07:58 PM,0.884083,243.0671,0.061831,0.000831,2.161116,-5.111964,6.026353,240.2705,241.826,241.9519,54478,,,
1/30/2020,3:08:04 PM,0.884054,243.0699,0.06183,0.000832,2.161844,-5.111832,6.026221,240.2692,241.8249,241.9511,54484,,,
1/30/2020,3:08:10 PM,0.884011,243.0654,0.061845,0.000833,2.162651,-5.111488,4.71072,240.2752,241.8213,241.953,54490,,,
1/30/2020,3:08:16 PM,0.884153,243.0665,0.061751,0.000832,2.163299,-5.11334,6.026142,240.2802,241.8235,241.948,54496,,,
1/30/2020,3:08:22 PM,0.88415,243.0647,0.061774,0.000832,2.164186,-5.11256,6.026261,240.2832,241.8204,241.9505,54502,,,
1/30/2020,3:08:28 PM,0.884199,243.0655,0.061822,0.000833,2.16494,-5.112904,6.02642,240.2864,241.8215,241.9489,54508,,,
1/30/2020,3:08:34 PM,0.884334,243.0644,0.061838,0.000833,2.165853,-5.112057,6.026129,240.2898,241.8187,241.9491,54514,,,
1/30/2020,3:08:40 PM,0.8842,243.0655,0.061812,0.000832,2.16662,-5.112149,6.026129,240.2942,241.8149,241.9506,54520,,,
1/30/2020,3:08:46 PM,0.884211,243.0637,0.061827,0.000833,2.167441,-5.112242,6.026235,240.3008,241.8165,241.9495,54526,,,
1/30/2020,3:08:52 PM,0.884077,243.0644,0.061832,0.000833,2.168645,-5.112679,6.026261,240.3024,241.8143,241.9476,54532,,,
1/30/2020,3:08:58 PM,0.884126,243.0612,0.061785,0.000833,2.170126,-5.112983,6.026181,240.311,241.8157,241.9476,54538,,,
1/30/2020,3:09:04 PM,0.884331,243.064,0.061765,0.000833,2.171569,-5.112017,6.026367,240.3134,241.8116,241.9476,54544,,,
1/30/2020,3:09:10 PM,0.884134,243.0622,0.061809,0.000832,2.172813,-5.111924,6.026248,240.3181,241.8124,241.9474,54550,,,
1/30/2020,3:09:16 PM,0.884036,243.0639,0.061836,0.000833,2.173739,-5.112123,6.026314,240.3228,241.8081,241.9451,54556,,,
1/30/2020,3:09:22 PM,0.884207,243.0611,0.061798,0.000834,2.174586,-5.112414,6.026235,240.3269,241.807,241.9446,54562,,,
1/30/2020,3:09:28 PM,0.884304,243.0643,0.061813,0.000833,2.175366,-5.112533,6.026235,240.3332,241.8057,241.9429,54568,,,
1/30/2020,3:09:34 PM,0.884539,243.0607,0.061806,0.000832,2.176332,-5.112454,6.026221,240.3368,241.8073,241.9404,54574,,,
1/30/2020,3:09:40 PM,0.884116,243.0625,0.061813,0.000833,2.177245,-5.11248,6.026248,240.3412,241.8066,241.9396,54580,,,
1/30/2020,3:09:46 PM,0.884048,243.0635,0.061794,0.000833,2.177761,-5.11248,6.026499,240.3478,241.8054,241.9365,54586,,,
1/30/2020,3:09:52 PM,0.884248,243.0625,0.061827,0.000833,2.178145,-5.11293,6.026168,240.351,241.8041,241.9362,54592,,,
1/30/2020,3:09:58 PM,0.884376,243.0607,0.061847,0.000833,2.178595,-5.112242,6.026301,240.3566,241.8046,241.9349,54598,,,
1/30/2020,3:10:04 PM,0.884282,243.0636,0.06188,0.000833,2.178965,-5.111832,6.026327,240.3639,241.803,241.931,54604,,,
1/30/2020,3:10:10 PM,0.884342,243.0582,0.061829,0.000833,2.179613,-5.111832,6.026248,240.3639,241.8038,241.9316,54610,,,
1/30/2020,3:10:16 PM,0.884208,243.0614,0.061889,0.000833,2.180394,-5.111792,6.026142,240.3724,241.8039,241.9313,54616,,,
1/30/2020,3:10:22 PM,0.884482,243.0561,0.061827,0.000833,2.181201,-5.111607,6.026261,240.3773,241.8027,241.9289,54622,,,
1/30/2020,3:10:28 PM,0.884314,243.0568,0.061791,0.000833,2.182167,-5.111885,6.026221,240.3836,241.8025,241.928,54628,,,
1/30/2020,3:10:34 PM,0.884188,243.0568,0.061788,0.000833,2.182895,-5.112202,6.02634,240.3883,241.8027,241.9278,54634,,,
1/30/2020,3:10:40 PM,0.884542,243.0565,0.061843,0.000833,2.183794,-5.111012,6.026261,240.3929,241.8041,241.9272,54640,,,
1/30/2020,3:10:46 PM,0.884323,243.0504,0.061841,0.000834,2.184999,-5.112943,6.026181,240.3993,241.7983,241.9267,54646,,,
1/30/2020,3:10:52 PM,0.884264,243.0518,0.061816,0.000833,2.1857,-5.111924,6.026115,240.405,241.7997,241.9286,54652,,,
1/30/2020,3:10:58 PM,0.884117,243.0493,0.061805,0.000832,2.186176,-5.111236,6.026221,240.412,241.7997,241.9278,54658,,,
1/30/2020,3:11:04 PM,0.884393,243.0479,0.061867,0.000833,2.186877,-5.11248,6.026353,240.4188,241.7991,241.9242,54664,,,
1/30/2020,3:11:10 PM,0.884339,243.0486,0.061776,0.000833,2.187804,-5.112573,6.026195,240.4185,241.7986,241.9261,54670,,,
1/30/2020,3:11:16 PM,0.88446,243.0515,0.061769,0.000832,2.188426,-5.113168,6.026115,240.4276,241.7966,241.9255,54676,,,
1/30/2020,3:11:22 PM,0.884423,243.0504,0.061773,0.000832,2.188928,-5.112943,6.026314,240.4345,241.7947,241.9248,54682,,,
1/30/2020,3:11:28 PM,0.884239,243.0483,0.061802,0.000832,2.189682,-5.111911,6.026261,240.4416,241.7953,241.9255,54688,,,
1/30/2020,3:11:33 PM,0.884335,243.0462,0.061774,0.000832,2.190503,-5.112057,6.026155,240.446,241.7922,241.9253,54693,,,
1/30/2020,3:11:39 PM,0.884343,243.0462,0.061772,0.000832,2.191508,-5.111633,6.025626,240.4551,241.7944,241.9244,54699,,,
1/30/2020,3:11:45 PM,0.88436,243.049,0.06173,0.000833,2.192805,-5.112626,6.026248,240.46,241.7939,241.9239,54705,,,
1/30/2020,3:11:51 PM,0.884341,243.0511,0.061731,0.000833,2.193414,-5.111766,6.026274,240.466,241.7916,241.9252,54711,,,
1/30/2020,3:11:57 PM,0.88436,243.0543,0.06171,0.000833,2.19426,-5.113261,6.026208,240.4718,241.7922,241.9242,54717,,,
1/30/2020,3:12:03 PM,0.884376,243.049,0.061723,0.000833,2.194975,-5.113129,6.026129,240.4797,241.7925,241.9228,54723,,,
1/30/2020,3:12:09 PM,0.884347,243.0515,0.06175,0.000832,2.195848,-5.111938,6.026221,240.4841,241.7897,241.9242,54729,,,
1/30/2020,3:12:15 PM,0.884101,243.0479,0.061681,0.000833,2.19688,-5.111872,6.026155,240.4926,241.7897,241.9209,54735,,,
1/30/2020,3:12:21 PM,0.884448,243.0482,0.061721,0.000833,2.197846,-5.113076,6.026327,240.4987,241.7886,241.9201,54741,,,
1/30/2020,3:12:27 PM,0.88429,243.0475,0.061708,0.000833,2.198547,-5.111885,6.026129,240.5017,241.7878,241.9192,54747,,,
1/30/2020,3:12:33 PM,0.88438,243.0431,0.061675,0.000834,2.199183,-5.112308,6.026168,240.5061,241.7899,241.9198,54753,,,
1/30/2020,3:12:39 PM,0.884417,243.0443,0.061688,0.000833,2.199897,-5.112004,6.026221,240.5094,241.7861,241.9165,54759,,,
1/30/2020,3:12:45 PM,0.884327,243.0418,0.061691,0.000834,2.200704,-5.112255,6.026142,240.5138,241.7883,241.9171,54765,,,
1/30/2020,3:12:51 PM,0.884337,243.0408,0.061659,0.000833,2.201604,-5.110985,6.026076,240.5211,241.783,241.9151,54771,,,
1/30/2020,3:12:56 PM,0.884399,243.044,0.061679,0.000834,2.202226,-5.111713,6.026248,240.5261,241.785,241.9151,54776,,,
1/30/2020,3:13:02 PM,0.884376,243.0391,0.061682,0.000834,2.202623,-5.11211,6.026221,240.5305,241.7866,241.9143,54782,,,
1/30/2020,3:13:08 PM,0.884458,243.0434,0.061679,0.000833,2.203271,-5.111739,6.026049,240.5371,241.7841,241.9156,54788,,,
1/30/2020,3:13:14 PM,0.884543,243.0441,0.061639,0.000833,2.204343,-5.112454,6.026261,240.5409,241.7845,241.9145,54794,,,
1/30/2020,3:13:20 PM,0.884392,243.0464,0.061698,0.000833,2.205402,-5.111356,6.026129,240.5452,241.7858,241.9151,54800,,,
1/30/2020,3:13:26 PM,0.884479,243.0457,0.061673,0.000834,2.206606,-5.111448,6.026248,240.5507,241.7826,241.9161,54806,,,
1/30/2020,3:13:32 PM,0.884464,243.0485,0.061671,0.000833,2.207982,-5.111422,6.026168,240.5573,241.7836,241.9174,54812,,,
1/30/2020,3:13:38 PM,0.884477,243.0473,0.061643,0.000835,2.208657,-5.111528,6.026221,240.5642,241.7822,241.9211,54818,,,
1/30/2020,3:13:44 PM,0.884468,243.0483,0.06165,0.000835,2.209318,-5.112348,6.026076,240.5701,241.7831,241.9234,54824,,,
1/30/2020,3:13:50 PM,0.884744,243.0519,0.061624,0.000833,2.209847,-5.112507,6.026102,240.5767,241.7837,241.9213,54830,,,
1/30/2020,3:13:56 PM,0.884634,243.0544,0.06171,0.000834,2.210416,-5.111607,6.026129,240.5848,241.7814,241.9238,54836,,,
1/30/2020,3:14:02 PM,0.884581,243.0545,0.061623,0.000835,2.21084,-5.112732,6.026102,240.5857,241.7854,241.924,54842,,,
1/30/2020,3:14:08 PM,0.884514,243.0538,0.061613,0.000835,2.211673,-5.111408,6.026063,240.5953,241.784,241.9245,54848,,,
1/30/2020,3:14:14 PM,0.884526,243.055,0.061636,0.000834,2.212798,-5.112626,6.026314,240.6043,241.7822,241.9244,54854,,,
1/30/2020,3:14:20 PM,0.884461,243.0565,0.061646,0.000835,2.214201,-5.112163,6.026102,240.6067,241.7856,241.9244,54860,,,
1/30/2020,3:14:25 PM,0.884663,243.0566,0.061611,0.000834,2.215061,-5.112123,6.026089,240.6165,241.7909,241.9259,54865,,,
1/30/2020,3:14:31 PM,0.884628,243.0627,0.061596,0.000834,2.215921,-5.113049,6.026301,240.6237,241.7876,241.9238,54871,,,
1/30/2020,3:14:37 PM,0.884511,243.0622,0.061659,0.000834,2.216688,-5.111633,6.026142,240.6295,241.7923,241.927,54877,,,
1/30/2020,3:14:43 PM,0.884622,243.0634,0.061601,0.000834,2.217323,-5.112904,6.026049,240.6354,241.7945,241.9266,54883,,,
1/30/2020,3:14:49 PM,0.884543,243.0663,0.061578,0.000835,2.218236,-5.113234,6.026287,240.6438,241.7952,241.9273,54889,,,
1/30/2020,3:14:55 PM,0.88455,243.0658,0.061632,0.000834,2.219043,-5.112229,6.026115,240.6498,241.7964,241.9307,54895,,,
1/30/2020,3:15:01 PM,0.884567,243.0667,0.061649,0.000835,2.220115,-5.112348,6.026049,240.6577,241.801,241.9347,54901,,,
1/30/2020,3:15:07 PM,0.884456,243.0693,0.061595,0.000835,2.220962,-5.112136,6.026261,240.6668,241.8046,241.9368,54907,,,
1/30/2020,3:15:13 PM,0.884639,243.0695,0.061614,0.000835,2.221517,-5.112268,6.026301,240.6762,241.8033,241.9379,54913,,,
1/30/2020,3:15:19 PM,0.88455,243.0721,0.061605,0.000835,2.222034,-5.113142,6.026063,240.6796,241.806,241.9419,54919,,,
1/30/2020,3:15:25 PM,0.88451,243.0707,0.06161,0.000835,2.222258,-5.111104,6.026049,240.6857,241.8074,241.9414,54925,,,
1/30/2020,3:15:31 PM,0.884523,243.0736,0.061619,0.000836,2.223171,-5.11256,6.026208,240.6938,241.8083,241.9449,54931,,,
1/30/2020,3:15:37 PM,0.884593,243.0709,0.061589,0.000836,2.224349,-5.112388,6.026208,240.7002,241.8079,241.9464,54937,,,
1/30/2020,3:15:43 PM,0.884592,243.0721,0.061654,0.000836,2.225593,-5.11252,5.570758,240.7035,241.8106,241.9469,54943,,,
1/30/2020,3:15:49 PM,0.884688,243.0733,0.061666,0.000836,2.226638,-5.113142,6.026063,240.7138,241.8146,241.9488,54949,,,
1/30/2020,3:15:54 PM,0.884531,243.075,0.061625,0.000836,2.22767,-5.113062,6.026274,240.7064,241.8125,241.9498,54954,,,
1/30/2020,3:16:00 PM,0.88451,243.0763,0.061671,0.000835,2.22902,-5.111528,6.026248,240.6997,241.8141,241.9502,54960,,,
1/30/2020,3:16:06 PM,0.884645,243.0795,0.061647,0.000836,2.230329,-5.112732,6.026023,240.6936,241.8131,241.948,54966,,,
1/30/2020,3:16:12 PM,0.884636,243.0785,0.061655,0.000836,2.231587,-5.113287,6.026221,240.6766,241.8147,241.9469,54972,,,
1/30/2020,3:16:18 PM,0.884597,243.0791,0.061662,0.000835,2.232446,-5.111911,6.026142,240.6573,241.8128,241.9493,54978,,,
1/30/2020,3:16:24 PM,0.884571,243.0801,0.06174,0.000836,2.233333,-5.111329,5.540405,240.6429,241.8127,241.9463,54984,,,
1/30/2020,3:16:30 PM,0.884855,243.0788,0.061604,0.000836,2.234034,-5.111951,6.026248,240.6325,241.815,241.9482,54990,,,
1/30/2020,3:16:36 PM,0.884887,243.0817,0.061623,0.000835,2.234894,-5.111898,6.026115,240.6231,241.8121,241.95,54996,,,
1/30/2020,3:16:42 PM,0.884522,243.0781,0.061696,0.000835,2.235648,-5.111792,6.026195,240.6117,241.8163,241.951,55002,,,
1/30/2020,3:16:48 PM,0.884743,243.0819,0.061665,0.000836,2.236006,-5.110853,6.026102,240.6004,241.8169,241.9494,55008,,,
1/30/2020,3:16:54 PM,0.884678,243.0808,0.061658,0.000835,2.23672,-5.11293,6.026089,240.5919,241.8147,241.9535,55014,,,
1/30/2020,3:17:00 PM,0.884662,243.0842,0.06168,0.000835,2.237316,-5.11248,6.026023,240.5944,241.816,241.9561,55020,,,
1/30/2020,3:17:06 PM,0.884695,243.0847,0.061653,0.000835,2.237871,-5.111872,6.026076,240.6106,241.8171,241.9594,55026,,,
1/30/2020,3:17:12 PM,0.884741,243.0859,0.061616,0.000835,2.238493,-5.111501,6.026181,240.6264,241.8159,241.9585,55032,,,
1/30/2020,3:17:17 PM,0.884714,243.0884,0.061645,0.000834,2.239525,-5.112295,6.025983,240.6385,241.8216,241.9673,55037,,,
1/30/2020,3:17:23 PM,0.884633,243.0958,0.061644,0.000835,2.24016,-5.111686,6.026036,240.6446,241.822,241.966,55043,,,
1/30/2020,3:17:29 PM,0.88478,243.0945,0.061645,0.000834,2.241166,-5.112837,6.026115,240.6501,241.822,241.9671,55049,,,
1/30/2020,3:17:35 PM,0.884667,243.0984,0.061685,0.000834,2.241801,-5.112811,6.026036,240.6527,241.8245,241.9729,55055,,,
1/30/2020,3:17:41 PM,0.884712,243.1005,0.061647,0.000835,2.242423,-5.11166,6.026049,240.6569,241.8268,241.9714,55061,,,
1/30/2020,3:17:47 PM,0.884823,243.1004,0.061712,0.000835,2.243085,-5.113155,6.026155,240.6564,241.8267,241.97,55067,,,
1/30/2020,3:17:53 PM,0.884852,243.1013,0.061644,0.000834,2.243654,-5.112295,6.026036,240.6575,241.828,241.9721,55073,,,
1/30/2020,3:17:59 PM,0.884756,243.1057,0.061637,0.000834,2.244222,-5.112004,6.025996,240.6595,241.8311,241.9726,55079,,,
1/30/2020,3:18:05 PM,0.884831,243.105,0.061709,0.000834,2.245056,-5.11342,6.026261,240.6607,241.8342,241.9733,55085,,,
1/30/2020,3:18:11 PM,0.88486,243.1082,0.061656,0.000833,2.245942,-5.111461,6.026235,240.6567,241.8313,241.9693,55091,,,
1/30/2020,3:18:17 PM,0.884764,243.109,0.061672,0.000833,2.246485,-5.113155,6.026049,240.657,241.8385,241.9716,55097,,,
1/30/2020,3:18:23 PM,0.884778,243.1143,0.061615,0.000833,2.247305,-5.111647,6.026023,240.6579,241.8397,241.9688,55103,,,
1/30/2020,3:18:29 PM,0.884839,243.1147,0.061636,0.000834,2.248351,-5.113062,6.026235,240.6556,241.8394,241.9679,55109,,,
1/30/2020,3:18:35 PM,0.884858,243.1156,0.061669,0.000834,2.249211,-5.111991,6.026063,240.6549,241.8384,241.9692,55115,,,
1/30/2020,3:18:41 PM,0.884929,243.1206,0.061659,0.000834,2.25011,-5.113023,6.025996,240.6538,241.8419,241.9685,55121,,,
1/30/2020,3:18:46 PM,0.884875,243.1196,0.061651,0.000833,2.250348,-5.112189,6.02597,240.6509,241.8399,241.9685,55126,,,
1/30/2020,3:18:52 PM,0.884912,243.1217,0.061663,0.000834,2.250547,-5.113142,6.026327,240.6473,241.8394,241.9694,55132,,,
1/30/2020,3:18:58 PM,0.884845,243.1208,0.061664,0.000834,2.250957,-5.112308,6.026089,240.6424,241.8395,241.9703,55138,,,
1/30/2020,3:19:04 PM,0.884862,243.1208,0.061617,0.000834,2.252108,-5.111911,6.02593,240.6377,241.842,241.9711,55144,,,
1/30/2020,3:19:10 PM,0.884909,243.1149,0.061632,0.000834,2.252571,-5.112877,6.026076,240.6237,241.8409,241.9728,55150,,,
1/30/2020,3:19:16 PM,0.884842,243.1135,0.06162,0.000832,2.252915,-5.112864,6.026129,240.613,241.8409,241.9747,55156,,,
1/30/2020,3:19:22 PM,0.884769,243.1083,0.061621,0.000834,2.253498,-5.111382,6.026181,240.5976,241.8451,241.9763,55162,,,
1/30/2020,3:19:28 PM,0.885069,243.1072,0.061595,0.000832,2.25498,-5.112546,6.026102,240.5751,241.8426,241.9768,55168,,,
1/30/2020,3:19:34 PM,0.885035,243.1062,0.061625,0.000833,2.257189,-5.112771,6.026076,240.5515,241.8399,241.9757,55174,,,
1/30/2020,3:19:40 PM,0.884871,243.1034,0.061626,0.000833,2.258578,-5.112268,6.026102,240.5238,241.8446,241.9778,55180,,,
1/30/2020,3:19:46 PM,0.884966,243.1033,0.061572,0.000833,2.258949,-5.11076,6.026115,240.4974,241.8446,241.9753,55186,,,
1/30/2020,3:19:52 PM,0.885018,243.1005,0.061574,0.000833,2.259227,-5.112255,6.026142,240.4664,241.843,241.9772,55192,,,
1/30/2020,3:19:58 PM,0.884802,243.1008,0.061649,0.000834,2.259716,-5.111924,6.026049,240.437,241.8424,241.9745,55198,,,
1/30/2020,3:20:04 PM,0.884903,243.0997,0.0616,0.000833,2.260497,-5.111607,6.026009,240.4065,241.8449,241.9733,55204,,,
1/30/2020,3:20:09 PM,0.884978,243.0951,0.061635,0.000834,2.261198,-5.112083,6.026129,240.378,241.84,241.9739,55209,,,
1/30/2020,3:20:15 PM,0.885073,243.0958,0.061639,0.000833,2.262455,-5.112546,6.026102,240.3547,241.8403,241.9755,55215,,,
1/30/2020,3:20:21 PM,0.885009,243.094,0.061638,0.000834,2.263474,-5.112996,6.026023,240.3333,241.8411,241.9761,55221,,,
1/30/2020,3:20:27 PM,0.885134,243.0937,0.061662,0.000834,2.264334,-5.111686,6.026181,240.3116,241.8361,241.9745,55227,,,
1/30/2020,3:20:33 PM,0.884965,243.0937,0.061662,0.000835,2.265485,-5.112083,6.025996,240.2901,241.837,241.977,55233,,,
1/30/2020,3:20:39 PM,0.884905,243.0871,0.061629,0.000834,2.266597,-5.111356,6.025996,240.2756,241.8367,241.9768,55239,,,
1/30/2020,3:20:45 PM,0.884993,243.0885,0.061648,0.000834,2.267615,-5.113009,6.026208,240.2591,241.8378,241.9773,55245,,,
1/30/2020,3:20:51 PM,0.885165,243.0808,0.061684,0.000834,2.268237,-5.111395,6.026129,240.2448,241.8389,241.9798,55251,,,
1/30/2020,3:20:57 PM,0.884954,243.0791,0.061611,0.000835,2.268872,-5.112017,6.026063,240.232,241.8397,241.9782,55257,,,
1/30/2020,3:21:03 PM,0.885359,243.0791,0.061629,0.000835,2.269283,-5.112837,6.026115,240.2171,241.84,241.979,55263,,,
1/30/2020,3:21:09 PM,0.885084,243.0753,0.061631,0.000835,2.270063,-5.11248,6.026023,240.2072,241.8386,241.9758,55269,,,
1/30/2020,3:21:15 PM,0.88503,243.0732,0.061648,0.000835,2.270394,-5.111766,6.026036,240.1965,241.8394,241.9774,55275,,,
1/30/2020,3:21:21 PM,0.88504,243.0721,0.061618,0.000835,2.270936,-5.110244,6.026314,240.1905,241.8413,241.9725,55281,,,
1/30/2020,3:21:27 PM,0.885143,243.069,0.061607,0.000835,2.271691,-5.112705,6.026089,240.1803,241.8396,241.9727,55287,,,
1/30/2020,3:21:32 PM,0.884899,243.0665,0.061593,0.000836,2.272458,-5.112705,6.026076,240.171,241.8445,241.9725,55292,,,
1/30/2020,3:21:38 PM,0.885094,243.0623,0.061614,0.000835,2.273067,-5.110601,6.026076,240.1644,241.8426,241.9705,55298,,,
1/30/2020,3:21:44 PM,0.885077,243.0647,0.061671,0.000835,2.273808,-5.112652,6.026195,240.1592,241.8409,241.9695,55304,,,
1/30/2020,3:21:50 PM,0.885051,243.0594,0.061592,0.000835,2.274562,-5.112917,6.025983,240.1501,241.8434,241.9694,55310,,,
1/30/2020,3:21:56 PM,0.885224,243.0581,0.061589,0.000835,2.275898,-5.111594,6.026089,240.1438,241.839,241.97,55316,,,
1/30/2020,3:22:02 PM,0.88524,243.0567,0.061693,0.000834,2.278068,-5.11289,6.026023,240.1367,241.8374,241.9708,55322,,,
1/30/2020,3:22:08 PM,0.885174,243.0536,0.061605,0.000836,2.279656,-5.112665,6.026049,240.135,241.8385,241.9703,55328,,,
1/30/2020,3:22:14 PM,0.885165,243.0525,0.061574,0.000837,2.280688,-5.112348,6.025983,240.1323,241.8377,241.9722,55334,,,
1/30/2020,3:22:20 PM,0.88515,243.0515,0.0616,0.000835,2.281336,-5.11207,6.026195,240.129,241.8388,241.9727,55340,,,
1/30/2020,3:22:26 PM,0.885239,243.048,0.061601,0.000835,2.282382,-5.11158,6.026129,240.1284,241.8356,241.9749,55346,,,
1/30/2020,3:22:32 PM,0.885221,243.0463,0.061641,0.000835,2.28385,-5.11248,6.026076,240.1262,241.8367,241.9774,55352,,,
1/30/2020,3:22:38 PM,0.88546,243.0435,0.061619,0.000835,2.284843,-5.112665,6.026155,240.1284,241.8365,241.976,55358,,,
1/30/2020,3:22:44 PM,0.885158,243.0393,0.061575,0.000835,2.285795,-5.113023,6.026115,240.1292,241.8332,241.9766,55364,,,
1/30/2020,3:22:50 PM,0.885094,243.0403,0.061622,0.000835,2.287211,-5.111819,6.026089,240.132,241.8354,241.973,55370,,,
1/30/2020,3:22:56 PM,0.885501,243.041,0.061627,0.000837,2.287476,-5.111408,6.026274,240.1322,241.8337,241.9793,55376,,,
1/30/2020,3:23:01 PM,0.885371,243.0413,0.061597,0.000835,2.288031,-5.112718,6.026089,240.1339,241.8337,241.9754,55381,,,
1/30/2020,3:23:07 PM,0.885169,243.0409,0.061629,0.000836,2.288613,-5.111726,6.026063,240.1369,241.8362,241.9781,55387,,,
1/30/2020,3:23:13 PM,0.885477,243.0412,0.061647,0.000836,2.288997,-5.112837,6.026036,240.1388,241.8367,241.9726,55393,,,
1/30/2020,3:23:19 PM,0.885368,243.0423,0.061638,0.000836,2.289659,-5.112573,6.026009,240.1388,241.8378,241.9766,55399,,,
1/30/2020,3:23:25 PM,0.88518,243.037,0.061647,0.000836,2.290611,-5.112943,6.025983,240.1409,241.8358,241.9737,55405,,,
1/30/2020,3:23:31 PM,0.885338,243.0426,0.061657,0.000835,2.291551,-5.112123,6.026076,240.1447,241.835,241.977,55411,,,
1/30/2020,3:23:37 PM,0.885274,243.0359,0.061661,0.000835,2.292398,-5.113115,6.026036,240.147,241.8374,241.975,55417,,,
1/30/2020,3:23:43 PM,0.88522,243.036,0.061632,0.000835,2.293139,-5.111991,6.026049,240.1533,241.8374,241.9785,55423,,,
1/30/2020,3:23:49 PM,0.88529,243.037,0.061626,0.000836,2.294356,-5.110826,6.026076,240.1552,241.8377,241.9761,55429,,,
1/30/2020,3:23:55 PM,0.885442,243.0315,0.061666,0.000835,2.295401,-5.112321,6.026049,240.1577,241.8374,241.9788,55435,,,
1/30/2020,3:24:01 PM,0.885535,243.0297,0.061612,0.000835,2.295904,-5.112771,6.026009,240.1634,241.8396,241.9767,55441,,,
1/30/2020,3:24:07 PM,0.88536,243.0255,0.061601,0.000835,2.296566,-5.112427,6.025996,240.1665,241.8374,241.9775,55447,,,
1/30/2020,3:24:13 PM,0.885437,243.0256,0.061594,0.000835,2.297095,-5.111766,6.026168,240.1728,241.8371,241.9729,55453,,,
1/30/2020,3:24:19 PM,0.885358,243.0245,0.061574,0.000836,2.297611,-5.112361,6.026036,240.1767,241.836,241.9766,55459,,,
1/30/2020,3:24:24 PM,0.885512,243.0196,0.061557,0.000836,2.297942,-5.112096,6.026009,240.1783,241.8366,241.9753,55464,,,
1/30/2020,3:24:30 PM,0.88563,243.022,0.061628,0.000835,2.298272,-5.112454,6.026181,240.1835,241.8368,241.9772,55470,,,
1/30/2020,3:24:36 PM,0.885413,243.0206,0.061565,0.000836,2.298484,-5.111197,6.026102,240.186,241.8357,241.978,55476,,,
1/30/2020,3:24:42 PM,0.885388,243.0203,0.061573,0.000835,2.299172,-5.112599,6.026142,240.1923,241.8357,241.9766,55482,,,
1/30/2020,3:24:48 PM,0.885593,243.0206,0.061559,0.000835,2.299648,-5.112705,6.026102,240.1969,241.8357,241.9791,55488,,,
1/30/2020,3:24:54 PM,0.885444,243.0178,0.06154,0.000835,2.300389,-5.112507,6.026089,240.1997,241.8362,241.9799,55494,,,
1/30/2020,3:25:00 PM,0.885441,243.0171,0.061545,0.000835,2.301197,-5.111647,6.026076,240.2079,241.8354,241.9775,55500,,,
1/30/2020,3:25:06 PM,0.885539,243.0185,0.06158,0.000834,2.302229,-5.111911,6.026036,240.2137,241.8343,241.9832,55506,,,
1/30/2020,3:25:12 PM,0.885534,243.0196,0.061508,0.000834,2.303287,-5.112904,6.025996,240.2208,241.8305,241.98,55512,,,
1/30/2020,3:25:18 PM,0.885594,243.0182,0.061501,0.000835,2.303843,-5.112811,6.025983,240.2268,241.8333,241.9808,55518,,,
1/30/2020,3:25:24 PM,0.88545,243.0202,0.061482,0.000835,2.304941,-5.110231,6.025983,240.2334,241.833,241.98,55524,,,
1/30/2020,3:25:30 PM,0.885632,243.0195,0.061486,0.000835,2.305801,-5.111488,6.026208,240.2405,241.8333,241.9762,55530,,,
1/30/2020,3:25:36 PM,0.88546,243.0174,0.061454,0.000834,2.306608,-5.112321,6.026049,240.2464,241.8347,241.9757,55536,,,
1/30/2020,3:25:42 PM,0.88552,243.0188,0.061407,0.000835,2.307892,-5.111964,6.025983,240.2513,241.8333,241.9718,55542,,,
1/30/2020,3:25:47 PM,0.885757,243.017,0.061429,0.000834,2.309625,-5.112268,6.026036,240.2574,241.8339,241.9716,55547,,,
1/30/2020,3:25:53 PM,0.885527,243.0173,0.061429,0.000834,2.310869,-5.112123,6.026009,240.262,241.836,241.9707,55553,,,
1/30/2020,3:25:59 PM,0.885515,243.0173,0.061463,0.000835,2.311795,-5.112665,6.025983,240.2651,241.8341,241.9693,55559,,,
1/30/2020,3:26:05 PM,0.885617,243.0194,0.061358,0.000835,2.312721,-5.110906,6.025983,240.2744,241.8325,241.9671,55565,,,
1/30/2020,3:26:11 PM,0.885575,243.0191,0.061349,0.000835,2.313674,-5.112771,6.02597,240.2767,241.8325,241.9658,55571,,,
1/30/2020,3:26:17 PM,0.885519,243.0184,0.061379,0.000835,2.314547,-5.112136,6.025957,240.2816,241.8341,241.9652,55577,,,
1/30/2020,3:26:23 PM,0.885604,243.0187,0.061364,0.000835,2.315394,-5.112361,6.026009,240.288,241.8317,241.9655,55583,,,
1/30/2020,3:26:29 PM,0.885643,243.0191,0.06138,0.000834,2.316545,-5.112692,6.025996,240.2931,241.8267,241.9636,55589,,,
1/30/2020,3:26:35 PM,0.885485,243.016,0.061357,0.000835,2.317604,-5.111819,6.025957,240.2987,241.8301,241.9647,55595,,,
